Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Revenue,Month_December,Month_February,Month_July,Month_June,Month_March,Month_May,Month_November,Month_October,Month_September,VisitorType_Other,VisitorType_Returning_Visitor
0.208,-0.072,-0.422,-0.241,-0.305,-0.632,0.675,-0.14,-0.086,-0.302,2,2,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,0.616,1.376,-0.086,-0.302,1,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.208,1.65,-0.422,-0.241,-0.862,1.884,1.064,-0.379,-0.086,4.839,6,2,3,2,1,0,0,0,0,0,0,1,0,0,0,0,0
0.873,-0.659,-0.422,-0.241,-0.936,-0.632,-0.726,-1.256,-0.086,-0.302,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.657,-0.726,-0.269,-0.086,-0.302,1,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.453,-0.577,-0.726,-0.818,-0.086,-0.302,2,2,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0
-0.789,-0.659,-0.422,-0.241,-0.194,-0.632,-0.726,-1.085,-0.086,-0.302,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.457,2.13,0.332,0.064,-0.491,-0.569,-0.726,-1.01,0.68,-0.302,3,2,1,11,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,-0.632,0.079,-0.116,-0.086,-0.302,1,2,3,2,0,1,1,0,0,0,0,0,0,0,0,0,0
1.87,2.13,-0.422,-0.241,-0.75,1.884,0.616,0.718,-0.086,-0.302,2,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,-0.242,1.086,0.313,-0.045,-0.632,-0.156,0.028,-0.086,-0.302,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,3,13,0,0,0,0,0,0,0,0,1,0,0,0,1
0.873,1.98,0.332,-0.139,2.071,-0.632,-0.243,-0.497,-0.086,-0.302,1,1,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,-0.632,-0.726,-0.143,-0.086,3.811,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.659,1.84,1.681,-0.045,-0.115,0.885,0.902,-0.086,-0.302,2,2,7,1,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,-0.632,2.15,2.178,-0.086,-0.302,3,2,1,13,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.457,-0.523,-0.422,-0.241,-0.75,1.884,-0.726,-0.269,-0.086,-0.302,2,2,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,1.931,2.594,1.253,-0.528,-0.632,-0.726,-0.467,-0.086,-0.302,1,1,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,2.13,4.102,-0.241,0.771,-0.632,0.836,0.238,-0.086,4.839,1,1,3,15,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,2.275,-0.632,-0.726,-0.911,-0.086,-0.302,2,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,-0.659,-0.422,-0.241,0.846,-0.632,-0.726,-1.127,-0.086,-0.302,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,2.594,0.666,1.291,-0.632,-0.522,-0.613,0.038,-0.302,2,2,2,2,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.713,1.874,0.885,0.323,3.647,-0.302,2,2,9,2,0,1,0,0,0,0,1,0,0,0,0,0,0
0.208,2.13,-0.422,-0.241,-0.045,1.884,1.958,1.019,-0.086,-0.302,2,2,7,1,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,0.28,-0.422,-0.241,-1.01,1.884,-0.726,0.718,-0.086,-0.302,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.268,-0.632,-0.726,-0.598,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.208,1.535,-0.422,-0.241,-0.453,-0.632,-0.726,0.06,-0.086,-0.302,1,1,2,4,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.124,1.242,-0.422,-0.241,1.922,1.884,-0.527,-0.769,-0.086,-0.302,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.457,-0.087,-0.422,-0.241,-0.119,-0.632,-0.082,-0.625,-0.086,-0.302,2,5,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,-0.632,-0.726,-0.446,-0.086,-0.302,2,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.512,-0.632,-0.726,-0.981,-0.086,-0.302,2,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,-0.464,-0.726,2.178,-0.086,-0.302,8,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2.535,-0.659,0.332,-0.194,-0.379,-0.632,-0.726,-0.525,-0.086,-0.302,2,2,5,5,1,1,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,1.736,-0.632,-0.253,-0.484,-0.086,-0.302,2,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.231,1.884,0.552,-0.227,-0.086,-0.302,3,2,2,13,0,0,1,0,0,0,0,0,0,0,0,0,1
0.541,0.772,0.332,0.213,-0.639,-0.555,-0.726,-0.642,0.201,-0.302,2,2,1,2,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,4,2,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,0.106,0.616,-0.379,-0.086,-0.302,1,2,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.588,1.641,-0.045,-0.453,-0.086,-0.302,3,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.286,2.15,2.178,-0.086,2.783,1,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,0.888,-0.422,-0.241,-0.973,1.884,2.15,1.815,-0.086,-0.302,3,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
0.208,1.97,-0.422,-0.241,0.029,-0.632,-0.726,-0.359,-0.086,-0.302,2,2,8,2,0,1,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.474,-0.422,-0.241,-0.899,1.884,-0.726,0.06,-0.086,-0.302,3,2,3,6,0,1,0,0,0,0,0,0,0,1,0,0,1
0.541,1.141,-0.422,-0.241,-0.75,-0.525,-0.726,-0.41,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0
0.208,-0.659,0.332,0.009,0.103,-0.632,-0.278,-0.577,-0.086,-0.302,3,2,8,2,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,0.996,-0.726,-0.379,-0.086,4.839,2,2,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1
0.208,0.389,-0.422,-0.241,0.771,-0.632,-0.404,-0.743,-0.086,-0.302,2,2,7,6,1,1,0,0,0,0,0,1,0,0,0,0,1
2.203,-0.659,-0.422,-0.241,-0.491,-0.632,0.24,0.679,-0.086,-0.302,1,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,1.884,0.616,0.06,-0.086,0.726,4,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.457,0.02,0.332,0.146,-0.676,1.884,-0.726,-0.446,0.791,0.726,2,2,4,4,0,1,0,0,0,0,0,1,0,0,0,0,1
0.873,2.13,-0.422,-0.241,0.14,-0.632,-0.726,-1.043,-0.086,-0.302,2,4,9,10,0,1,0,0,0,0,1,0,0,0,0,0,0
0.208,-0.659,1.086,-0.116,-0.231,-0.632,-0.055,-0.598,1.376,-0.302,1,8,2,11,1,1,0,0,0,0,0,1,0,0,0,0,1
0.541,0.408,1.84,-0.106,2.275,-0.632,-0.571,-0.798,-0.086,-0.302,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.602,-0.632,-0.726,-0.649,-0.086,-0.302,2,2,8,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.231,1.884,2.15,1.662,-0.086,2.783,2,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,1.884,-0.726,1.376,-0.086,-0.302,2,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,1
0.208,0.098,-0.422,-0.241,0.029,-0.632,0.25,-0.299,-0.086,-0.302,1,8,3,3,0,0,0,0,0,0,1,0,0,0,0,0,1
2.535,2.13,-0.422,-0.241,-0.045,-0.632,-0.726,-0.584,-0.086,-0.302,2,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
1.87,2.13,-0.422,-0.241,0.178,-0.632,-0.313,-0.729,-0.086,3.811,3,3,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
1.206,-0.659,-0.422,-0.241,0.771,-0.632,-0.726,-1.083,-0.086,-0.302,2,2,6,11,0,1,0,0,0,1,0,0,0,0,0,0,0
-0.789,-0.659,0.332,-0.241,-0.491,1.558,1.287,-0.022,-0.086,-0.302,1,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.342,1.739,0.079,-0.072,-0.086,-0.302,2,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0
0.873,-0.659,0.332,-0.087,2.275,-0.632,-0.726,-1.106,-0.086,-0.302,2,2,3,20,0,0,0,0,0,0,0,0,0,1,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,-0.56,-0.726,-1.14,1.734,-0.302,1,1,5,2,0,1,0,0,0,0,0,1,0,0,0,0,0
-0.124,0.059,-0.422,-0.241,-0.787,1.884,0.425,0.06,-0.086,-0.302,2,2,6,4,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,0.748,-0.422,-0.241,0.066,-0.632,-0.726,-1.215,-0.086,-0.302,2,7,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.305,-0.632,0.969,0.199,-0.086,-0.302,2,2,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0.873,0.439,-0.422,-0.241,0.957,-0.632,-0.726,-0.974,-0.086,-0.302,2,2,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,-0.368,-0.422,-0.241,-0.528,-0.632,-0.726,-0.692,-0.086,-0.302,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.457,0.331,1.086,-0.241,-0.528,-0.632,-0.252,-0.905,-0.086,-0.302,3,3,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.558,-0.726,0.323,-0.086,-0.302,8,13,9,20,0,1,1,0,0,0,0,0,0,0,0,1,0
-0.789,-0.659,0.332,-0.241,0.623,-0.632,-0.726,-0.836,-0.086,-0.302,2,2,9,8,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.289,-0.632,0.946,0.885,-0.086,-0.302,1,1,8,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.008,-0.632,-0.466,0.049,-0.086,-0.302,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.632,-0.726,-0.919,-0.086,-0.302,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2.535,-0.659,-0.422,-0.241,0.771,-0.632,0.918,-0.34,-0.086,-0.302,3,2,3,4,0,0,0,0,0,0,0,0,0,1,0,0,1
2.535,-0.659,1.086,0.475,2.275,-0.632,-0.335,-0.677,-0.086,-0.302,2,2,4,10,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,2.275,-0.632,-0.1,-0.34,-0.086,-0.302,2,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1
0.208,0.476,-0.422,-0.241,-0.453,-0.632,-0.157,-0.559,-0.086,-0.302,1,1,3,4,0,0,0,1,0,0,0,0,0,0,0,0,1
1.538,-0.659,1.086,1.604,-0.045,-0.632,-0.189,-0.409,-0.086,-0.302,3,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,1.086,1.38,2.275,-0.258,-0.446,-0.844,-0.086,-0.302,2,2,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1
0.541,-0.368,0.332,-0.241,0.326,1.884,-0.36,-0.449,-0.086,-0.302,2,2,5,2,0,1,0,0,0,0,0,1,0,0,0,0,1
2.535,2.13,-0.422,-0.241,-0.082,-0.632,0.703,0.266,-0.086,-0.302,2,2,4,6,0,1,1,0,0,0,0,0,0,0,0,0,1
1.206,-0.659,-0.422,-0.241,-0.75,0.887,-0.726,-0.041,-0.086,-0.302,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,6.363,7.509,2.275,-0.632,-0.118,-0.382,-0.086,-0.302,2,6,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1
0.541,-0.659,5.609,-0.241,2.275,-0.632,-0.622,-0.811,-0.086,-0.302,2,4,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1
2.203,-0.659,0.332,-0.241,1.402,-0.632,1.101,-0.073,-0.086,-0.302,3,2,1,13,0,1,0,0,0,0,0,0,0,1,0,0,1
-0.124,-0.116,-0.422,-0.241,-0.082,1.884,-0.726,-0.984,-0.086,-0.302,8,2,7,2,0,1,0,0,0,0,0,0,1,0,0,0,0
-0.124,-0.659,1.086,6.213,2.275,-0.632,-0.401,-0.68,-0.086,-0.302,3,2,5,8,0,1,0,0,0,0,0,0,1,0,0,0,1
2.203,2.13,-0.422,-0.241,2.071,-0.632,-0.726,-0.621,-0.086,-0.302,3,2,6,4,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.884,-0.726,0.323,-0.086,-0.302,3,2,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.045,1.864,2.15,2.178,-0.086,1.754,2,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,-0.29,0.332,0.588,-0.453,-0.632,-0.726,-0.325,-0.086,-0.302,1,10,3,2,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,2.15,2.178,-0.086,-0.302,2,5,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,1.477,-0.632,-0.726,-1.138,-0.086,-0.302,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.363,-0.632,-0.726,-0.851,-0.086,-0.302,2,2,1,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.457,-0.475,-0.422,-0.241,-0.453,1.884,-0.726,-0.291,-0.086,-0.302,1,1,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2.535,-0.659,1.84,-0.03,1.291,-0.632,-0.399,-0.577,-0.086,-0.302,1,1,1,3,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.473,2.15,2.178,-0.086,-0.302,3,2,3,13,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.936,0.976,2.15,2.178,-0.086,-0.302,2,2,3,11,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.082,-0.632,-0.726,-0.964,-0.086,-0.302,1,1,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0.208,2.13,-0.422,-0.241,2.145,-0.632,-0.726,-1.094,-0.086,-0.302,2,2,7,1,0,0,0,0,0,0,0,0,0,0,1,0,1
0.208,-0.348,4.102,-0.241,-0.528,-0.632,0.208,0.215,-0.086,-0.302,2,10,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.862,1.884,-0.726,-0.467,-0.084,-0.302,1,2,9,2,1,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.082,1.084,1.064,0.304,-0.086,2.783,2,2,7,11,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.231,-0.632,-0.726,-0.913,-0.086,-0.302,3,2,1,10,0,0,0,0,0,0,0,0,1,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.528,-0.579,0.222,-0.327,0.65,2.783,2,2,2,6,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,-0.632,-0.726,-0.598,-0.086,-0.302,1,1,6,10,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.124,0.047,-0.422,-0.241,1.699,-0.632,-0.285,-0.184,-0.086,-0.302,2,2,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.158,-0.726,0.06,-0.086,-0.302,2,2,5,1,1,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.326,-0.632,-0.302,-0.598,-0.086,-0.302,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1
0.873,1.398,-0.422,-0.241,0.029,1.884,-0.726,-0.848,-0.086,-0.302,2,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0
0.873,2.13,-0.422,-0.241,-0.787,-0.514,-0.726,-0.041,-0.086,-0.302,1,8,8,1,1,0,0,0,0,0,0,0,0,1,0,0,1
-0.457,-0.523,2.594,-0.241,2.275,-0.632,-0.378,-0.635,-0.086,-0.302,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.713,-0.632,-0.726,-0.538,-0.086,-0.302,2,2,5,2,1,1,0,0,0,0,0,0,0,1,0,0,0
-0.789,-0.659,-0.422,-0.241,-0.973,-0.424,-0.726,1.376,-0.086,-0.302,2,2,7,3,0,0,0,0,0,0,0,0,1,0,0,0,1
2.535,2.13,-0.422,-0.241,0.623,-0.632,0.064,-0.684,-0.086,-0.302,3,2,4,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2.535,2.13,-0.422,-0.241,2.275,-0.632,-0.574,-0.546,-0.086,-0.302,2,5,3,2,1,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,9,13,1,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,1.884,-0.726,-0.841,-0.086,-0.302,2,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,2.13,1.086,0.002,2.275,-0.632,-0.122,-0.244,-0.086,-0.302,1,1,5,2,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.045,1.442,2.15,1.837,-0.086,-0.302,3,2,3,13,0,0,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,-0.49,-0.726,-0.022,-0.086,-0.302,1,1,4,4,1,0,0,0,0,0,0,1,0,0,0,0,1
0.873,1.223,-0.422,-0.241,0.883,-0.632,-0.422,-1.157,-0.086,-0.302,2,2,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.676,0.582,-0.726,0.18,-0.086,-0.302,2,2,4,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,1.193,1.287,0.06,-0.086,-0.302,3,2,3,10,0,0,1,0,0,0,0,0,0,0,0,0,1
1.206,1.724,-0.422,-0.241,-0.825,1.884,-0.726,-0.538,-0.086,-0.302,2,5,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0
1.206,1.713,0.332,0.021,1.143,-0.632,-0.198,-0.779,-0.086,-0.302,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.066,-0.632,1.699,2.178,-0.086,1.754,2,4,3,6,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.973,-0.089,2.15,2.178,-0.086,2.783,1,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,1
1.538,-0.659,1.086,3.258,-0.491,1.884,-0.726,-0.754,-0.086,-0.302,1,1,8,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.639,0.203,-0.726,-0.538,-0.086,-0.302,2,6,1,6,0,1,1,0,0,0,0,0,0,0,0,0,0
-0.457,1.795,0.332,-0.241,0.846,-0.632,-0.278,-0.591,-0.086,-0.302,3,2,3,11,0,0,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,1.568,-0.726,0.323,-0.086,-0.302,2,2,3,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.899,-0.257,2.15,2.178,-0.086,2.783,2,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1
1.87,2.13,-0.422,-0.241,-0.416,-0.632,-0.026,-0.226,-0.086,-0.302,2,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1
0.208,2.13,-0.422,-0.241,-0.787,-0.215,-0.726,0.133,-0.086,-0.302,1,1,4,4,0,1,0,0,1,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.75,-0.632,-0.726,-0.269,0.381,4.839,2,2,2,4,1,1,0,0,0,0,0,1,0,0,0,0,1
-0.124,0.466,3.348,0.658,1.551,-0.632,-0.196,-0.577,-0.086,3.811,3,2,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.01,1.884,-0.726,-1.256,-0.086,-0.302,2,2,4,1,0,1,0,0,0,0,0,0,0,0,1,0,1
-0.789,-0.659,-0.422,-0.241,0.066,-0.498,-0.206,-0.619,-0.086,-0.302,2,5,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1.206,-0.659,1.84,0.049,0.178,-0.632,1.191,-0.063,-0.086,-0.302,2,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1
-0.789,-0.659,0.332,-0.241,-0.825,-0.138,2.15,1.94,-0.086,2.783,2,4,1,7,0,0,0,1,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.416,1.005,2.15,1.2,-0.086,-0.302,2,2,4,10,0,0,0,0,0,0,0,0,1,0,0,0,1
0.208,-0.407,0.332,-0.241,0.809,-0.632,-0.391,-0.443,-0.086,-0.302,2,4,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1
2.535,2.13,-0.422,-0.241,2.275,1.884,-0.637,-1.039,-0.086,-0.302,2,10,4,2,0,1,0,0,0,0,0,0,0,1,0,0,1
2.535,-0.659,0.332,-0.241,1.068,-0.632,0.27,-0.357,-0.086,-0.302,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1.538,2.13,4.102,2.39,0.475,-0.632,-0.27,-0.412,-0.086,-0.302,1,1,2,2,1,1,0,0,0,0,1,0,0,0,0,0,1
1.538,0.668,-0.422,-0.241,2.275,-0.632,-0.511,-0.902,-0.086,-0.302,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-1.047,-0.632,2.15,2.178,-0.086,-0.302,3,2,4,13,0,0,1,0,0,0,0,0,0,0,0,0,1
0.873,2.13,-0.422,-0.241,-0.156,1.884,-0.106,0.111,-0.086,-0.302,4,1,9,3,1,0,0,0,0,0,0,0,0,1,0,0,1
1.206,-0.659,-0.422,-0.241,0.363,-0.632,0.041,-0.816,-0.086,-0.302,1,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,-0.659,-0.422,-0.241,-0.453,-0.632,-0.726,-0.792,6.171,-0.302,2,4,7,2,0,0,0,0,0,0,0,1,0,0,0,0,1
0.873,2.13,1.086,1.057,-0.639,1.884,1.779,1.289,-0.086,-0.302,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.491,0.242,-0.726,-0.269,-0.086,-0.302,2,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.379,-0.632,0.969,0.129,-0.086,-0.302,3,2,4,11,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,0.332,-0.17,0.029,-0.632,-0.726,-1.125,-0.086,-0.302,2,4,1,3,0,1,0,0,0,0,1,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,1.699,-0.632,-0.382,-0.042,-0.086,-0.302,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
-0.457,-0.445,-0.422,-0.241,-0.787,-0.632,2.15,2.178,-0.086,-0.302,1,8,3,1,1,0,0,0,0,0,0,0,0,0,1,0,1
-0.124,0.951,1.086,0.072,2.275,-0.632,-0.476,-0.691,-0.086,-0.302,2,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.124,0.195,-0.422,-0.241,0.549,-0.632,-0.726,-0.808,-0.086,-0.302,2,2,3,2,0,1,0,0,0,0,0,1,0,0,0,0,1
-0.457,-0.659,-0.422,-0.241,1.254,-0.632,0.297,0.314,-0.086,-0.302,2,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,1
2.203,-0.659,2.594,0.412,2.275,-0.632,0.3,-0.349,-0.086,-0.302,3,2,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1
2.535,2.13,0.332,0.193,2.275,-0.632,0.125,-0.077,-0.086,-0.302,2,2,1,13,0,1,0,0,0,0,0,0,1,0,0,0,1
1.206,0.726,-0.422,-0.241,1.625,-0.632,-0.726,-0.763,-0.086,-0.302,2,2,7,11,0,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.082,0.469,0.513,0.111,-0.086,-0.302,2,2,1,13,0,0,0,0,0,0,0,1,0,0,0,0,1
-0.124,-0.215,-0.422,-0.241,2.275,-0.632,-0.496,-0.732,-0.086,-0.302,2,10,7,3,1,1,0,0,0,0,0,0,1,0,0,0,1
-0.789,-0.659,-0.422,-0.241,0.178,-0.632,-0.726,-0.327,-0.086,-0.302,2,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
-0.789,-0.659,-0.422,-0.241,-0.787,0.42,-0.726,-0.128,-0.086,-0.302,1,8,4,11,1,1,0,0,0,0,0,0,1,0,0,0,1
