Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,cluster,cluster_name
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,May,4,2,3,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,12,74.825,0.016666667,0.022222222,0.0,0.0,November,1,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,72,230.415,0.008450704,0.020355466,0.0,0.0,November,3,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,3,35.0,0.066666667,0.1,0.0,0.6,May,1,1,3,3,Returning_Visitor,False,False,1,Loyal
3,79.75,0.0,0.0,3,735.0,0.04,0.077777778,0.0,0.0,March,3,2,1,2,Returning_Visitor,False,False,1,Loyal
3,135.5,0.0,0.0,30,0.0,0.0,0.022727273,0.0,0.0,December,2,2,8,2,Returning_Visitor,False,True,0,Medium
2,58.4,0.0,0.0,5,3031.0,0.0,0.033333333,0.0,0.0,October,3,2,3,6,Returning_Visitor,False,True,1,Loyal
4,92.75,0.0,0.0,9,10.825,0.0,0.021428571,0.0,0.0,November,2,2,3,2,New_Visitor,False,False,1,Loyal
3,0.0,1.0,32.0,32,0.0,0.005555556,0.017195767,0.0,0.0,May,3,2,8,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,9,165.0,0.0,0.022222222,0.0,1.0,May,2,2,4,4,Returning_Visitor,True,False,1,Loyal
3,54.0,0.0,0.0,50,0.0,0.004,0.013,0.0,0.0,May,2,2,7,6,Returning_Visitor,True,True,0,Medium
9,0.0,0.0,0.0,16,0.0,0.012,0.049,0.0,0.0,October,1,1,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,12,2135.0,0.016666667,0.033333333,0.0,0.2,May,4,1,1,3,Returning_Visitor,False,False,1,Loyal
1,35.0,1.0,49.5,11,1464.0,0.0,0.020512821,32946.0,0.2,May,2,2,4,4,Returning_Visitor,False,True,1,Loyal
5,825.0,0.0,0.0,33,0.0,0.0,0.005405405,0.0,0.0,March,2,4,9,10,New_Visitor,False,True,2,Low
3,0.0,2.0,16.0,23,0.0,0.008333333,0.016666667,54945.0,0.0,May,1,8,2,11,Returning_Visitor,True,True,2,Low
4,55.0,3.0,17.25,100,0.0,0.001923077,0.011603935,0.0,0.0,December,1,1,1,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,13,0.0,0.0,0.015384615,0.0,0.0,December,2,2,8,1,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,23,2825.0,0.043478261,0.073913043,0.0,0.6,May,2,2,1,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,414.0,0.0,0.066666667,0.0,0.0,September,2,2,7,2,Returning_Visitor,False,False,0,Medium
3,39.0,0.0,0.0,30,0.0,0.012121212,0.024242424,0.0,0.0,March,1,8,3,3,Returning_Visitor,False,False,1,Loyal
12,633.5,0.0,0.0,28,0.0,0.0,0.017027417,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False,1,Loyal
8,732.25,0.0,0.0,34,0.0,0.005128205,0.013341952,0.0,0.8,May,3,3,3,2,Returning_Visitor,False,False,1,Loyal
6,0.0,0.0,0.0,50,0.0,0.0,0.004385965,0.0,0.0,June,2,2,6,11,New_Visitor,False,True,2,Low
0,0.0,1.0,0.0,16,222.0,0.025,0.03125,0.0,0.0,March,1,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,20,240.325,0.01,0.03,0.0,0.0,December,2,2,3,2,New_Visitor,False,False,1,Loyal
5,0.0,1.0,19.6,184,0.0,0.0,0.00381931,0.0,0.0,October,2,2,3,20,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,19,7.227,0.0,0.002941176,68376.0,0.0,May,1,1,5,2,New_Visitor,False,True,0,Medium
2,37.0,0.0,0.0,8,603.0,0.014285714,0.033333333,0.0,0.0,May,2,2,6,4,Returning_Visitor,False,False,0,Medium
5,72.5,0.0,0.0,31,0.0,0.0,0.001041667,0.0,0.0,March,2,7,2,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,21,0.0,0.021052632,0.036842105,0.0,0.0,November,2,2,1,1,Returning_Visitor,True,True,1,Loyal
5,56.6,0.0,0.0,55,0.0,0.0,0.007142857,0.0,0.0,November,2,2,1,3,Returning_Visitor,False,True,1,Loyal
1,15.0,0.0,0.0,15,0.0,0.0,0.014285714,0.0,0.0,November,2,2,2,2,Returning_Visitor,False,True,1,Loyal
1,51.0,2.0,0.0,15,0.0,0.005882353,0.008888889,0.0,0.0,March,3,3,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,6,222.0,0.0,0.04,0.0,0.0,December,8,13,9,20,Other,False,True,2,Low
0,0.0,1.0,0.0,46,0.0,0.0,0.010638298,0.0,0.0,November,2,2,9,8,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,37,0.0,0.020767196,0.054225865,0.0,0.0,December,1,1,8,1,Returning_Visitor,True,False,0,Medium
3,515.0,0.0,0.0,29,0.0,0.003225806,0.033064516,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,16,0.0,0.0,0.008531746,0.0,0.0,December,2,2,7,2,Returning_Visitor,False,False,0,Medium
10,0.0,0.0,0.0,50,0.0,0.020411523,0.023212197,0.0,0.0,October,3,2,3,4,Returning_Visitor,False,False,1,Loyal
11,0.0,2.0,91.5,162,0.0,0.004859086,0.014667832,0.0,0.0,November,2,2,4,10,Returning_Visitor,False,True,2,Low
0,0.0,0.0,0.0,171,0.0,0.007766272,0.023198706,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,True,1,Loyal
3,58.5,0.0,0.0,17,0.0,0.007058824,0.017647059,0.0,0.0,February,1,1,3,4,Returning_Visitor,False,False,1,Loyal
7,0.0,2.0,236.0,28,0.0,0.006666667,0.021453423,0.0,0.0,May,3,2,1,3,Returning_Visitor,True,False,1,Loyal
0,0.0,2.0,207.25,114,37.888,0.003478261,0.010434783,0.0,0.0,December,2,2,3,2,Returning_Visitor,True,False,1,Loyal
4,15.0,1.0,0.0,38,1155.0,0.004545455,0.020454545,0.0,0.0,May,2,2,5,2,Returning_Visitor,False,True,0,Medium
10,247.75,0.0,0.0,27,0.0,0.017741935,0.038556068,0.0,0.0,December,2,2,4,6,Returning_Visitor,False,True,1,Loyal
6,0.0,0.0,0.0,9,154.0,0.0,0.030769231,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False,1,Loyal
10,0.0,9.0,991.25,216,0.0,0.007542901,0.022135148,0.0,0.0,November,2,6,2,2,Returning_Visitor,True,True,1,Loyal
4,0.0,8.0,0.0,146,0.0,0.001290323,0.01127957,0.0,0.0,November,2,4,4,2,Returning_Visitor,True,False,1,Loyal
9,0.0,1.0,0.0,67,0.0,0.022685185,0.029967788,0.131837013,0.0,October,3,2,1,13,Returning_Visitor,False,True,2,Low
2,28.0,0.0,0.0,27,4345.0,0.0,0.006896552,0.0,0.0,November,8,2,7,2,New_Visitor,False,True,0,Medium
2,0.0,2.0,825.5,117,0.0,0.004030055,0.014604028,0.0,0.0,November,3,2,5,8,Returning_Visitor,False,True,2,Low
9,367.0,0.0,0.0,85,0.0,0.0,0.016080586,0.0,0.0,May,3,2,6,4,Returning_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,5,555.0,0.0,0.04,0.0,0.0,December,3,2,3,6,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,28,252.975,0.066666667,0.088271605,0.0,0.4,May,2,5,1,1,Returning_Visitor,False,False,1,Loyal
3,19.0,1.0,106.0,17,0.0,0.0,0.023582766,0.0,0.0,November,1,10,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,2,781.0,0.18,0.171428571,0.0,0.0,September,2,5,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,69,0.0,0.0,0.002985075,0.0,0.0,November,2,2,2,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,39,0.0,0.0,0.01025641,0.0,0.0,March,2,2,1,10,Returning_Visitor,False,False,2,Low
1,9.5,0.0,0.0,17,314.0,0.0,0.024444444,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False,1,Loyal
11,0.0,3.0,27.0,64,0.0,0.004054054,0.017194337,0.0,0.0,November,1,1,1,3,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,16,16.115,0.1,0.125,0.0,0.0,August,3,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,4,163.0,0.05,0.1,0.0,0.0,December,2,2,3,11,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,27,0.0,0.0,0.007407407,0.0,0.0,May,1,1,3,2,Returning_Visitor,False,False,1,Loyal
3,212.6,0.0,0.0,87,0.0,0.0,0.00411985,0.0,0.0,September,2,2,7,1,Returning_Visitor,False,False,0,Medium
3,16.0,6.0,0.0,15,0.0,0.011594203,0.037267081,0.0,0.0,November,2,10,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,6,495.0,0.0,0.02,77.96,0.0,March,1,2,9,2,Returning_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,27,173.925,0.022222222,0.039506173,0.0,0.6,May,2,2,7,11,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,23,0.0,0.0,0.008695652,0.0,0.0,November,3,2,1,10,Returning_Visitor,False,False,2,Low
5,176.0,0.0,0.0,15,5.372,0.011764706,0.023529412,27664.0,0.6,May,2,2,2,6,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,12,0.0,0.0,0.016666667,0.0,0.0,March,1,1,6,10,Returning_Visitor,False,False,2,Low
2,36.4,0.0,0.0,75,0.0,0.005479452,0.027146119,0.0,0.0,May,2,2,2,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,48.0,0.0,0.033333333,0.0,0.0,March,2,2,5,1,Returning_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,38,0.0,0.005263158,0.016666667,0.0,0.0,November,1,1,1,2,Returning_Visitor,False,False,1,Loyal
5,106.0,0.0,0.0,30,1418.0,0.0,0.010344828,0.0,0.0,March,2,2,3,2,New_Visitor,False,False,1,Loyal
5,247.1,0.0,0.0,8,11.882,0.0,0.030769231,0.0,0.0,October,1,8,8,1,Returning_Visitor,True,False,0,Medium
1,7.0,4.0,0.0,248,0.0,0.004316069,0.015735624,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,10,0.0,0.0,0.018181818,0.0,0.0,October,2,2,5,2,New_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,3,21.0,0.0,0.066666667,0.0,0.0,November,2,2,7,3,Returning_Visitor,False,False,0,Medium
16,237.35,0.0,0.0,46,0.0,0.009803922,0.014488017,0.0,0.0,November,3,2,4,1,Returning_Visitor,True,False,1,Loyal
12,187.775,0.0,0.0,98,0.0,0.001886792,0.017985395,0.129676893,0.0,July,2,5,3,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,3,2,9,13,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,19,347.0,0.0,0.010526316,0.0,0.0,December,2,2,2,1,Returning_Visitor,False,False,1,Loyal
2,561.5,2.0,31.0,95,0.0,0.007496464,0.025637791,0.0,0.0,November,1,1,5,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,28,210.275,0.058928571,0.078333333,0.0,0.0,July,3,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,16,14.325,0.0,0.03125,0.0,0.0,May,1,1,4,4,Returning_Visitor,True,False,1,Loyal
5,97.0,0.0,0.0,53,0.0,0.003773585,0.002515723,0.0,0.0,December,2,2,7,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,11,123.0,0.0,0.036363636,0.0,0.0,May,2,2,4,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,8,185.0,0.025,0.033333333,0.0,0.0,December,3,2,3,10,Returning_Visitor,False,False,2,Low
6,122.8,0.0,0.0,7,1754.0,0.0,0.018181818,0.0,0.0,November,2,5,5,2,New_Visitor,False,False,0,Medium
6,122.25,1.0,33.5,60,0.0,0.006557377,0.012080406,0.0,0.0,December,1,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,31,0.0,0.030107527,0.090322581,0.0,0.4,May,2,4,3,6,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,3,55.0,0.066666667,0.1,0.0,0.6,February,1,1,1,3,Returning_Visitor,False,False,1,Loyal
7,0.0,2.0,447.5,16,967.625,0.0,0.012727273,0.0,0.0,December,1,1,8,2,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,12,84.625,0.0,0.018181818,0.0,0.0,December,2,6,1,6,New_Visitor,False,True,1,Loyal
1,126.5,1.0,0.0,52,0.0,0.005555556,0.016838538,0.0,0.0,November,3,2,3,11,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,5,223.0,0.0,0.04,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,5,38.0,0.12,0.16,0.0,0.6,May,2,5,1,3,Returning_Visitor,False,False,1,Loyal
8,674.0,0.0,0.0,18,0.0,0.008695652,0.026086957,0.0,0.0,May,2,2,1,4,Returning_Visitor,False,True,1,Loyal
3,154.0,0.0,0.0,8,42.208,0.0,0.035185185,0.0,0.0,July,1,1,4,4,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,9,0.0,0.0,0.025,17541.0,1.0,May,2,2,2,4,Returning_Visitor,True,True,1,Loyal
2,58.0,5.0,115.0,71,0.0,0.006578947,0.017192982,0.0,0.8,May,3,2,1,4,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,2,484.0,0.0,0.0,0.0,0.0,September,2,2,4,1,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,31,13.505,0.006451613,0.016129032,0.0,0.0,March,2,5,2,2,Returning_Visitor,False,False,1,Loyal
6,0.0,3.0,37.0,34,0.0,0.023809524,0.030213239,0.0,0.0,May,2,2,2,1,Returning_Visitor,True,False,1,Loyal
0,0.0,1.0,0.0,7,50.0,0.038095238,0.080952381,0.0,0.6,February,2,4,1,7,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,18,165.925,0.0375,0.062202381,0.0,0.0,November,2,2,4,10,Returning_Visitor,False,False,2,Low
3,13.0,1.0,0.0,51,0.0,0.004155844,0.020606061,0.0,0.0,July,2,4,3,4,Returning_Visitor,False,False,1,Loyal
10,471.06,0.0,0.0,171,583.091,0.001098901,0.005494505,0.0,0.0,October,2,10,4,2,Returning_Visitor,False,True,1,Loyal
11,0.0,1.0,0.0,58,0.0,0.012365591,0.022769886,0.0,0.0,December,3,2,1,1,Returning_Visitor,False,False,1,Loyal
7,301.7,6.0,336.5,42,0.0,0.005660377,0.021383648,0.0,0.0,March,1,1,2,2,Returning_Visitor,True,True,1,Loyal
7,68.4,0.0,0.0,145,0.0,0.002666667,0.008978355,0.0,0.0,August,2,2,1,1,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,December,3,2,4,13,Returning_Visitor,False,False,2,Low
5,148.5,0.0,0.0,25,3077.0,0.007692308,0.034615385,0.0,0.0,October,4,1,9,3,Returning_Visitor,True,False,0,Medium
6,0.0,0.0,0.0,39,0.0,0.00952381,0.011156463,0.0,0.0,December,1,1,3,2,Returning_Visitor,True,False,1,Loyal
2,0.0,0.0,0.0,17,0.0,0.0,0.01175,235144.0,0.0,May,2,4,7,2,Returning_Visitor,False,False,0,Medium
5,333.0,2.0,166.0,12,1519.0,0.031111111,0.064444444,0.0,0.0,March,2,2,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,16,88.575,0.0,0.025,0.0,0.0,December,2,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,19,0.0,0.021052632,0.035087719,0.0,0.0,November,3,2,4,11,Returning_Visitor,True,True,2,Low
0,0.0,1.0,9.0,30,0.0,0.0,0.003333333,0.0,0.0,March,2,4,1,3,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,75,0.0,0.004266667,0.030748538,0.0,0.0,August,1,6,1,1,Returning_Visitor,False,False,1,Loyal
1,11.0,0.0,0.0,8,0.0,0.066666667,0.101666667,0.0,0.0,September,1,8,3,1,Returning_Visitor,True,False,1,Loyal
2,83.0,2.0,40.0,241,0.0,0.003101093,0.014304381,0.468406088,0.0,December,2,4,1,1,Returning_Visitor,False,False,1,Loyal
2,44.0,0.0,0.0,44,0.0,0.0,0.011363636,0.0,0.0,May,2,2,3,2,Returning_Visitor,False,True,1,Loyal
1,0.0,0.0,0.0,63,0.0,0.012698413,0.039761905,0.0,0.0,November,2,2,2,1,Returning_Visitor,False,True,1,Loyal
9,0.0,4.0,83.5,132,0.0,0.012738095,0.022973065,0.0,0.0,November,3,2,3,2,Returning_Visitor,True,True,1,Loyal
10,261.5,1.0,55.5,122,0.0,0.01056,0.029876364,0.0,0.0,November,2,2,1,13,Returning_Visitor,False,True,2,Low
6,71.375,0.0,0.0,73,0.0,0.0,0.0125,0.0,0.0,November,2,2,7,11,Returning_Visitor,False,True,2,Low
0,0.0,0.0,0.0,27,111.575,0.015384615,0.034615385,0.0,0.0,May,2,2,1,13,Returning_Visitor,False,False,2,Low
2,22.9,0.0,0.0,145,0.0,0.002857143,0.013265367,0.780277403,0.0,November,2,10,7,3,Returning_Visitor,True,True,0,Medium
0,0.0,0.0,0.0,34,0.0,0.0,0.023529412,0.0,0.0,December,2,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,8,106.625,0.0,0.028571429,0.0,0.0,November,1,8,4,11,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,2,0.0,0.1,0.2,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
7,138.15,0.0,0.0,9,23.231,0.0,0.028717949,0.0,0.0,October,2,2,5,2,Returning_Visitor,True,False,0,Medium
0,0.0,0.0,0.0,11,10.555,0.018181818,0.042424242,0.0,0.0,May,2,2,8,18,Returning_Visitor,False,False,2,Low
5,91.5,0.0,0.0,106,0.0,0.001851852,0.010139398,0.0,0.0,May,4,2,3,6,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,57,0.0,0.004464286,0.031964286,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,37,0.0,0.0,0.002777778,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,53,0.0,0.004528302,0.017735849,0.0,0.0,November,2,2,1,2,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,9,1402.0,0.0,0.044444444,0.0,0.0,September,2,2,9,2,New_Visitor,True,False,0,Medium
1,24.2,0.0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,November,1,1,1,3,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,8,244.0,0.025,0.075,0.0,0.0,March,3,2,1,3,Returning_Visitor,False,False,1,Loyal
2,34.2,0.0,0.0,5,634.0,0.0,0.028571429,0.0,0.0,July,4,1,2,2,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,9,668.0,0.0,0.022222222,0.0,0.0,November,2,4,9,6,Returning_Visitor,False,False,0,Medium
2,14.25,0.0,0.0,29,108.275,0.0,0.006896552,0.0,0.0,November,2,5,3,2,New_Visitor,False,True,1,Loyal
2,12.0,0.0,0.0,45,5.475,0.033469388,0.054460641,0.0,0.8,May,2,10,3,2,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,5,108.0,0.0,0.04,0.0,0.0,May,2,2,3,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,28,0.0,0.007142857,0.033333333,0.0,0.0,July,3,2,3,15,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,23,0.0,0.0,0.017391304,0.0,0.0,December,1,1,1,2,New_Visitor,True,False,1,Loyal
3,0.0,0.0,0.0,15,0.0,0.0,0.0125,0.0,0.0,March,2,2,6,6,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,47,0.0,0.004347826,0.019565217,0.0,0.0,December,2,2,7,1,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,November,2,2,6,13,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,5,1715.0,0.0,0.02,0.0,0.0,March,1,1,1,2,Returning_Visitor,False,False,1,Loyal
1,11.0,0.0,0.0,20,0.0,0.0,0.002631579,0.0,0.0,November,2,2,2,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,25,0.0,0.004,0.024,0.0,0.0,December,2,10,1,1,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.4,May,1,1,7,6,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,34,53.848,0.0,0.005882353,0.0,0.0,September,2,2,7,2,Returning_Visitor,False,True,0,Medium
0,0.0,0.0,0.0,16,6.661,0.0,0.014285714,0.0,0.0,March,2,2,1,2,New_Visitor,False,False,1,Loyal
5,107.125,0.0,0.0,34,916.0,0.0,0.002857143,0.0,0.0,December,2,2,2,1,Returning_Visitor,False,False,1,Loyal
3,45.0,1.0,87.0,26,0.0,0.008,0.016,0.0,0.0,May,1,1,1,2,Returning_Visitor,True,False,1,Loyal
2,15.0,0.0,0.0,38,0.0,0.003703704,0.023809524,0.0,0.0,May,4,1,1,4,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,5,0.0,0.02,0.12,0.0,0.0,March,3,2,1,10,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,87,0.0,0.0,0.002352941,0.0,0.0,November,2,2,1,2,New_Visitor,False,True,1,Loyal
3,0.0,0.0,0.0,23,0.0,0.0,0.008,0.0,0.0,September,1,1,1,2,New_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,12,25.275,0.0,0.016666667,0.0,0.0,December,2,2,7,3,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,0,0.0,0.2,0.2,0.0,0.0,May,3,2,3,18,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,7,0.0,0.028571429,0.011428571,0.0,0.0,March,3,2,1,6,Returning_Visitor,True,False,1,Loyal
0,0.0,1.0,0.0,51,0.0,0.0,0.007051282,0.0,0.0,March,2,2,1,10,Returning_Visitor,False,True,2,Low
0,0.0,5.0,924.0,45,0.0,0.004,0.016363636,0.0,0.0,October,2,6,4,2,Returning_Visitor,False,True,1,Loyal
2,0.0,5.0,809.5,28,0.0,0.005714286,0.016428571,0.0,0.0,November,2,2,1,10,Returning_Visitor,False,True,2,Low
5,318.0,0.0,0.0,36,0.0,0.032894737,0.044423559,0.0,0.4,May,3,2,1,11,Returning_Visitor,False,False,2,Low
1,8.0,0.0,0.0,35,0.0,0.004166667,0.023611111,0.0,0.0,May,2,10,6,4,Returning_Visitor,True,False,0,Medium
5,0.0,1.0,123.5,42,0.0,0.009090909,0.017794258,0.0,0.0,December,3,2,3,2,Returning_Visitor,False,False,1,Loyal
2,28.0,0.0,0.0,6,0.0,0.0,0.007142857,0.0,0.0,March,3,2,7,1,Returning_Visitor,False,False,0,Medium
9,0.0,1.0,600.0,124,0.0,0.018346253,0.03371764,0.0,0.2,May,2,2,3,13,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,13,4496.0,0.0,0.015384615,0.0,0.0,March,3,2,1,10,Returning_Visitor,False,False,2,Low
0,0.0,0.0,0.0,3,1215.0,0.0,0.007407407,0.0,0.0,November,1,1,1,2,New_Visitor,True,False,1,Loyal
2,17.0,0.0,0.0,7,1093.0,0.0375,0.1125,0.0,0.0,March,2,2,3,1,Returning_Visitor,False,False,1,Loyal
2,42.5,0.0,0.0,48,0.0,0.008571429,0.025088095,0.0,0.6,May,2,2,4,4,Returning_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,69,0.0,0.018571429,0.045269841,0.0,0.0,November,1,8,7,1,Returning_Visitor,False,False,0,Medium
0,0.0,0.0,0.0,13,0.0,0.0,0.014285714,0.0,0.0,March,3,2,1,3,Returning_Visitor,False,True,1,Loyal
9,160.0,0.0,0.0,48,0.0,0.007272727,0.011515152,0.0,0.0,March,2,6,1,8,Returning_Visitor,True,True,2,Low
0,0.0,0.0,0.0,22,1664.0,0.03030303,0.032424242,0.0,0.0,November,1,1,1,2,Returning_Visitor,False,True,1,Loyal
8,256.5,1.0,0.0,57,0.0,0.006774194,0.032699169,0.0,0.0,November,3,2,3,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,19,0.0,0.0,0.002777778,0.0,0.0,March,2,2,1,2,Returning_Visitor,True,True,1,Loyal
0,0.0,0.0,0.0,19,4019.0,0.056140351,0.092982456,0.0,0.0,August,1,1,2,1,Returning_Visitor,False,False,1,Loyal
9,0.0,7.0,636.75,113,0.0,0.004032258,0.016482015,0.0,0.0,November,2,2,2,2,Returning_Visitor,False,True,1,Loyal
4,57.5,0.0,0.0,27,6.084,0.014814815,0.016722783,0.0,0.0,May,2,2,3,13,Returning_Visitor,False,False,2,Low
9,174.475,0.0,0.0,43,0.0,0.0,0.009929078,0.0,0.0,May,1,2,6,2,Returning_Visitor,False,True,0,Medium
2,27.25,0.0,0.0,1,315.0,0.05,0.066666667,0.0,0.0,December,3,2,2,3,Returning_Visitor,False,True,1,Loyal
7,118.5,0.0,0.0,28,0.0,0.0,0.015151515,0.0,0.0,December,1,2,3,2,Returning_Visitor,False,False,1,Loyal
10,720.5,2.0,88.725,220,0.0,0.004767742,0.022140924,0.0,0.0,November,2,2,1,1,Returning_Visitor,False,False,1,Loyal
1,129.0,1.0,26.7,28,13.921,0.031111111,0.056333333,0.0,0.0,September,3,2,7,13,Returning_Visitor,True,False,2,Low
0,0.0,0.0,0.0,8,240.0,0.0,0.028571429,58788.0,0.2,May,2,2,3,2,New_Visitor,False,True,1,Loyal
0,0.0,0.0,0.0,17,0.0,0.0,0.011764706,0.0,0.0,November,2,2,1,2,New_Visitor,False,True,1,Loyal
6,0.0,0.0,0.0,5,0.0,0.033333333,0.013333333,0.0,0.0,November,1,1,1,8,New_Visitor,True,False,2,Low
0,0.0,0.0,0.0,3,55.0,0.066666667,0.133333333,0.0,0.6,May,1,8,4,20,Returning_Visitor,False,False,2,Low
1,20.0,0.0,0.0,21,0.0,0.0,0.002105263,0.0,0.0,May,2,2,1,2,Returning_Visitor,True,False,1,Loyal
0,0.0,0.0,0.0,3,395.0,0.0,0.066666667,0.0,0.0,February,1,1,3,3,Returning_Visitor,False,False,1,Loyal
0,0.0,0.0,0.0,4,64.0,0.0,0.05,0.0,0.4,May,2,5,3,1,Returning_Visitor,False,False,1,Loyal
1,14.0,0.0,0.0,7,17.075,0.0,0.025,0.0,0.0,November,1,1,1,2,New_Visitor,False,False,1,Loyal
13,0.0,1.0,46.5,150,0.0,7.27e-05,0.017155355,0.0,0.0,December,2,2,2,1,Returning_Visitor,False,True,1,Loyal
3,470.0,0.0,0.0,21,20.465,0.016,0.032,215952.0,0.0,May,2,6,1,3,Returning_Visitor,False,False,1,Loyal
